movie_id,title_th,title_en,overview_th,overview_en,release_date,popularity,vote_average,vote_count,genres,poster_url
628190,เกาะติดชีวิตไอดอล,Follow,เรื่องราวของเด็กวัยรุ่นที่วันหนึ่งโด่งดังเป็นเน็ทไอดอลข้ามคืน เขาต้องทำทุกวิถีทางเพื่อให้ความดังนั้นยังคงอยู่ไม่ว่าจะต้องหักหลังทุกคนก็ตาม,"Forrest Gump said you never know what you’re going to get from life’s box of chocolates. Narcissistic, spot-on selfie media satire ‘Follow’, starring accomplished little kids who want to be stars, looks and tastes like a bowl of rainbow candy. But they are laced with something sharp. Perhaps even a razor blade, embedded in the chocolate bar of urban Hallowe’en legend.  This is no Thai ‘Bugsy Malone’. These are not kids in Big People drag. They are themselves. One wishes in fact that they were not so natural; that the film weren’t so realistic. “Evie, why don’t you do your homework?” – “I’m busy with my business,” says the worldly little girl. What business? “The movie star business of course,” is her barely exasperated reply. In Thai, or rather Tinglish, that’s “Turakij Movie Star”, and I’m so sorry if you can’t speak Thai, because they can’t afford English subtitles.",2019-08-01,0.02,0.0,0,18,https://image.tmdb.org/t/p/w500/70eSvR2V1YNZ5MBXUYOwviXegQK.jpg
623814,ส้วมซ่อนผี,Toilet,เป็นเรื่องของส้วมสาธารณะที่ตั้งอยู่ข้างทางเดินในป่าซึ่งเป็นทางลัดระหว่าง หมู่บ้านกับตลาดแต่เนื่องจากมีความยาวเกือบ หนึ่งกิโลเมตรก็มักจะมีชาวบ้าน ปล่อยทุกข์เรี่ยราดข้างทาง จนส่งกลิ่นเหม็นไปทั่ว ผู้ใหญ่เปี๊ยก จึงได้ร่วมใจกันสร้างส้วมขึ้นมา เพื่อใช้ปลด ทุกข์และตั้งชื่อว่า ส้วมสุขาวดี ปัญหาก็หมดไป..แต่..ก็มีปัญหาใหม่เกิดขึ้น เมื่อมีผีตัวหนึ่งสิงอยู่ในส้วมสุขาวดี,,2019-05-16,0.048,0.0,0,"27, 35",https://image.tmdb.org/t/p/w500/fbXr1rkPdgzn6lse7pHdU3VDJF2.jpg
469790,329,329,,"The students of an isolated school are together bound by 10 strange rules. They are made to follow the rules without any question. One day, student '329' decides to rebel and break away.",2014-01-01,0.048,0.0,0,"18, 35",https://image.tmdb.org/t/p/w500None
1408773,สานฝัน 555,Dream Weaver 555,,"The newly released enigmatic amulet Dream Weaver 555 promises to unlock the gateway to realising dreams, offering hope beyond reach where wishes materialise within the depths of dreams. With this satirical commentary on Thai society, director Panida Petchara turns this magical trinket into a cinematic device to explore how capitalism fuels desire and inequality by banking on superstition. Even dreams are commercialised in this subversive work that throws the teleshopping-aesthetic in the uncanny valley.",,0.02,0.0,0,,https://image.tmdb.org/t/p/w500None
1367645,วานร หลอน นรก,วานร หลอน นรก,การที่ต้องค่อย ๆ กลายเป็นลิง มันทรมาน!,,2023-03-01,0.046,0.0,0,"53, 35",https://image.tmdb.org/t/p/w500/lr3rdsKXskkdyKDx8rwJKSoW6MT.jpg
1316567,DS.RU. Marching Band Camp,DS.RU. Marching Band Camp,ค่ายรับเสด็จวงโยธวาทิตโรงเรียนสาธิตมหาวิทยาลัยรามคำแหง,,2023-02-24,0.033,0.0,0,"99, 10402",https://image.tmdb.org/t/p/w500/tLXDrgHnnrO53xyGiqKr2mMhiMw.jpg
1114063,สุขสันต์วันเหงา,Merry Lonely Christmas,อิงค์' ดีไซเนอร์สาวสุดปังได้บอกเลิกแฟนตัวเองที่เป็นผู้กำกับหนัง วันหนึ่งเธอได้พบผู้ชายคนใหม่ในร้านซักรีด ทำให้เธอต้องเลือกว่าจะมูฟออน หรือจมอยู่กับความเหงาต่อไป,,2021-11-14,0.046,0.0,0,"878, 10749, 18",https://image.tmdb.org/t/p/w500/lTLcYh8Y0D84ed6EeYK8nPhfyMF.jpg
1366899,เด็กสาว,Bloom,"อ้อ แตน น้อย เดือน เต๋า สาวน้อย 5 คนที่เติบโตมาด้วยกันท่ามกลางวิถีชีวิตริมสายน้ำ ณ คลองบ้านหว้า บางปะอิน พวกเธอยิ้ม หัวเราะ ร้องไห้ เที่ยวเล่น ซุกซนมาด้วยกันและผูกพันมากมายในฐานะ ""เพื่อนรัก""",The Friendship of 5 Girls at they grow up.,2012-11-08,0.045,0.0,0,18,https://image.tmdb.org/t/p/w500/1xDAyr4WFOCQ77dRdssndmpLtLg.jpg
1361468,มัน,Devil Killer,,A man teams up with a newly elected police chief to enact vengeance on the gangsters who killed his family.,1975-04-25,0.045,0.0,0,"28, 80, 53",https://image.tmdb.org/t/p/w500/hnNxltqvdFsxQwIKvTQ0FVv1ZEn.jpg
1179867,โลงแตก,Broken Coffin,,Thai horror film.,1970-01-01,0.045,0.0,0,27,https://image.tmdb.org/t/p/w500None
1148262,ฉันเห็น ฉันรับรู้ ฉันฟังเสียงร้องแห่งรัก,Hello Blue ! bangkok again !!!,,"Recording an hour before the short film 'Hallo Bangkok' and the feature film 'Blue Again' will be screening at Bangkok Film Festival 2023, at Bangkok Art & Culture Centre.",2023-01-23,0.032,0.0,0,"99, 12",https://image.tmdb.org/t/p/w500/w7PMCyAIEOoDk81mnDhRgqC85Wu.jpg
